latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B09.tiff,B10.tiff,B11.tiff,B12.tiff,B8A.tiff
-23.197587330053015,-54.43359545139125,0.1224,0.0993,0.1035,0.101,0.1349,0.2812,0.3459,0.3165,0.048,0.0014,0.3192,0.1889,0.3763
-23.197587330053015,-54.43350557997231,0.1225,0.0994,0.1029,0.0967,0.1339,0.2862,0.355,0.3315,0.0478,0.0014,0.3184,0.1873,0.3815
-23.197587330053015,-54.43341570855336,0.1227,0.0978,0.1011,0.0886,0.1327,0.2928,0.3662,0.3521,0.0477,0.0013,0.3178,0.1851,0.3889
-23.197587330053015,-54.433325837134426,0.1229,0.0968,0.1015,0.0878,0.1325,0.2974,0.3704,0.3529,0.0476,0.0013,0.3182,0.1832,0.3969
-23.197587330053015,-54.43323596571548,0.1231,0.0976,0.1022,0.0919,0.1328,0.3008,0.3715,0.3449,0.0476,0.0013,0.3192,0.1815,0.4048
-23.197587330053015,-54.43314609429654,0.1233,0.0989,0.1012,0.0887,0.1319,0.3033,0.3753,0.3533,0.0476,0.0014,0.3196,0.1805,0.4092
-23.197587330053015,-54.4330562228776,0.1235,0.0945,0.0995,0.0798,0.1305,0.3048,0.3801,0.3653,0.0475,0.0014,0.3197,0.1802,0.4106
-23.197587330053015,-54.43296635145866,0.1236,0.096,0.0995,0.0823,0.1315,0.302,0.3768,0.361,0.0475,0.0014,0.3213,0.1826,0.407
-23.197587330053015,-54.43287648003973,0.1238,0.0998,0.1043,0.0923,0.135,0.2947,0.3653,0.3445,0.0474,0.0014,0.3245,0.188,0.3986
-23.197587330053015,-54.43278660862078,0.1239,0.1012,0.1052,0.1001,0.1372,0.2893,0.3568,0.3298,0.0474,0.0014,0.327,0.1919,0.3905
-23.197587330053015,-54.43269673720184,0.124,0.1015,0.1047,0.1023,0.1373,0.2871,0.3532,0.3268,0.0473,0.0014,0.3285,0.1936,0.3834
-23.197587330053015,-54.4326068657829,0.1241,0.1013,0.1045,0.1014,0.1372,0.2852,0.3505,0.3265,0.0473,0.0014,0.3293,0.1946,0.3778
-23.197587330053015,-54.43251699436396,0.1242,0.101,0.1051,0.1027,0.1377,0.2824,0.348,0.3218,0.0472,0.0014,0.3294,0.1952,0.3744
-23.197587330053015,-54.432427122945015,0.1242,0.1019,0.1058,0.1054,0.1382,0.2797,0.3455,0.3156,0.0471,0.0015,0.3285,0.1952,0.3724
-23.197587330053015,-54.43233725152608,0.1242,0.102,0.1053,0.107,0.1386,0.277,0.3413,0.3107,0.047,0.0015,0.3257,0.1945,0.3717
-23.197587330053015,-54.432247380107135,0.1241,0.1006,0.1042,0.1063,0.1386,0.2749,0.3373,0.3071,0.0468,0.0015,0.3219,0.1932,0.3714
-23.197587330053015,-54.4321575086882,0.124,0.1011,0.104,0.1058,0.1378,0.2751,0.3362,0.3029,0.0466,0.0015,0.3175,0.1909,0.3695
-23.197587330053015,-54.432067637269256,0.1238,0.1005,0.1032,0.1072,0.1364,0.2766,0.3365,0.2963,0.0463,0.0015,0.3131,0.1881,0.3671
-23.197587330053015,-54.43197776585031,0.1237,0.0973,0.1011,0.0998,0.1357,0.2764,0.3362,0.2993,0.0461,0.0016,0.3129,0.1869,0.3661
-23.197587330053015,-54.43188789443138,0.1237,0.0985,0.1008,0.0985,0.1354,0.2751,0.3355,0.3035,0.0459,0.0016,0.316,0.1869,0.3661
-23.197587330053015,-54.43179802301243,0.1238,0.1005,0.1015,0.0993,0.135,0.2754,0.3366,0.3045,0.0458,0.0016,0.3184,0.1879,0.3673
-23.197587330053015,-54.4317081515935,0.124,0.101,0.1034,0.1031,0.1347,0.2773,0.3395,0.3059,0.0457,0.0016,0.3203,0.1902,0.3695
-23.197587330053015,-54.43161828017456,0.1243,0.1012,0.1047,0.1014,0.1346,0.2805,0.3438,0.3169,0.0456,0.0015,0.3216,0.1911,0.374
-23.197587330053015,-54.43152840875561,0.1246,0.1001,0.1039,0.0933,0.1348,0.2855,0.3505,0.3346,0.0455,0.0015,0.3222,0.1899,0.3824
-23.197587330053015,-54.43143853733668,0.1249,0.1008,0.1032,0.0913,0.1349,0.2895,0.3559,0.3415,0.0455,0.0015,0.3226,0.1885,0.389
-23.197587330053015,-54.43134866591773,0.1252,0.1011,0.1036,0.0933,0.1336,0.2918,0.3594,0.3363,0.0453,0.0015,0.3236,0.1862,0.3925
-23.197587330053015,-54.43125879449879,0.1255,0.1012,0.1044,0.0972,0.1336,0.2911,0.359,0.3311,0.0452,0.0014,0.3237,0.1864,0.3909
-23.197587330053015,-54.43116892307985,0.1257,0.1005,0.1039,0.0967,0.137,0.2836,0.3499,0.327,0.0449,0.0014,0.3201,0.194,0.3781
-23.197587330053015,-54.43107905166091,0.1259,0.0999,0.1038,0.0996,0.1432,0.274,0.3374,0.3166,0.0445,0.0014,0.3167,0.2043,0.3614
-23.197587330053015,-54.43098918024197,0.1261,0.1073,0.1117,0.1341,0.1551,0.27,0.3295,0.3053,0.0441,0.0014,0.3211,0.2113,0.3523
-23.197669780862004,-54.438718122270856,0.13,0.1014,0.1041,0.1122,0.1524,0.2611,0.3171,0.2974,0.0416,0.0016,0.3269,0.2122,0.3441
-23.197669780862004,-54.43862825085191,0.1286,0.0997,0.1033,0.1009,0.1388,0.2711,0.3344,0.2968,0.0426,0.0016,0.3191,0.1935,0.3645
-23.197669780862004,-54.43853837943298,0.1272,0.0995,0.1042,0.0966,0.1327,0.2835,0.3518,0.3265,0.0436,0.0015,0.3203,0.1878,0.3866
-23.197669780862004,-54.438448508014034,0.1259,0.0986,0.1037,0.0933,0.13,0.2902,0.3616,0.3393,0.0446,0.0015,0.322,0.1852,0.3975
-23.197669780862004,-54.43835863659509,0.1248,0.0994,0.1014,0.0913,0.1311,0.289,0.3614,0.3396,0.0455,0.0014,0.323,0.1853,0.3936
-23.197669780862004,-54.43826876517616,0.1239,0.0983,0.1009,0.0922,0.1327,0.2864,0.358,0.334,0.0462,0.0014,0.3239,0.1862,0.3872
-23.197669780862004,-54.43817889375721,0.1234,0.0978,0.1025,0.0948,0.1335,0.2841,0.3528,0.3285,0.0467,0.0014,0.3241,0.1872,0.3819
-23.197669780862004,-54.43808902233828,0.1231,0.0999,0.1042,0.1008,0.1341,0.2828,0.349,0.3146,0.0471,0.0014,0.3243,0.1877,0.3785
-23.197669780862004,-54.43799915091933,0.123,0.1004,0.1039,0.1036,0.1347,0.2837,0.3502,0.3075,0.0475,0.0014,0.3249,0.1868,0.3791
-23.197669780862004,-54.43790927950039,0.123,0.0984,0.1027,0.0994,0.1349,0.2858,0.3539,0.3194,0.0478,0.0014,0.3256,0.1853,0.3825
-23.197669780862004,-54.43781940808145,0.123,0.0991,0.1029,0.0964,0.1344,0.2885,0.358,0.3275,0.048,0.0014,0.326,0.1844,0.3879
-23.197669780862004,-54.43772953666251,0.123,0.1,0.1029,0.093,0.1334,0.2918,0.363,0.3346,0.0482,0.0014,0.3261,0.1835,0.3946
-23.197669780862004,-54.437639665243566,0.1228,0.0982,0.1026,0.0892,0.1322,0.2947,0.3678,0.3488,0.0484,0.0014,0.3258,0.1818,0.4001
-23.197669780862004,-54.43754979382463,0.1227,0.0986,0.1027,0.0876,0.1307,0.2973,0.3725,0.3543,0.0486,0.0014,0.3252,0.1795,0.4047
-23.197669780862004,-54.43745992240569,0.1226,0.0982,0.1013,0.0866,0.1295,0.3002,0.3774,0.3561,0.0487,0.0014,0.3247,0.1776,0.4091
-23.197669780862004,-54.43737005098675,0.1225,0.0988,0.1019,0.0858,0.1288,0.3038,0.3827,0.3572,0.0487,0.0014,0.3245,0.1762,0.4132
-23.197669780862004,-54.43728017956781,0.1224,0.0992,0.1017,0.0878,0.1286,0.3059,0.3856,0.3566,0.0488,0.0014,0.3243,0.1754,0.416
-23.197669780862004,-54.437190308148864,0.1223,0.0981,0.1014,0.0865,0.1292,0.3059,0.3853,0.3581,0.0488,0.0014,0.3242,0.1754,0.4171
-23.197669780862004,-54.43710043672993,0.1223,0.0973,0.102,0.0861,0.1299,0.3055,0.3838,0.3564,0.0487,0.0014,0.3242,0.1756,0.4172
-23.197669780862004,-54.437010565310985,0.1222,0.0982,0.1024,0.0888,0.1302,0.3051,0.3816,0.3499,0.0486,0.0014,0.3243,0.176,0.4166
-23.197669780862004,-54.43692069389204,0.1222,0.0987,0.1024,0.0906,0.1304,0.3045,0.3791,0.3468,0.0485,0.0013,0.3241,0.1765,0.4148
-23.197669780862004,-54.43683082247311,0.1222,0.098,0.1023,0.0895,0.1305,0.303,0.3764,0.3507,0.0483,0.0013,0.3234,0.1774,0.4109
-23.197669780862004,-54.43674095105416,0.1222,0.0978,0.1018,0.0888,0.1304,0.3011,0.3738,0.3524,0.0481,0.0013,0.3223,0.1782,0.4061
-23.197669780862004,-54.436651079635226,0.1222,0.0985,0.1013,0.0908,0.1306,0.299,0.3709,0.3457,0.0479,0.0013,0.3206,0.1779,0.4031
-23.197669780862004,-54.43656120821628,0.1222,0.0991,0.1019,0.0919,0.1307,0.2969,0.3684,0.3399,0.0478,0.0014,0.3185,0.1768,0.4013
-23.197669780862004,-54.43647133679734,0.1223,0.0987,0.1005,0.0878,0.1305,0.2971,0.3693,0.3413,0.0478,0.0014,0.3166,0.176,0.4003
-23.197669780862004,-54.4363814653784,0.1223,0.096,0.1005,0.086,0.1299,0.2994,0.3733,0.3523,0.0479,0.0014,0.3147,0.1754,0.4003
-23.197669780862004,-54.43629159395946,0.1224,0.0983,0.1008,0.0897,0.1295,0.3005,0.3755,0.341,0.048,0.0014,0.3137,0.1753,0.4015
-23.197669780862004,-54.43620172254053,0.1224,0.0966,0.1011,0.0891,0.1292,0.3001,0.3753,0.3443,0.0482,0.0015,0.3138,0.1756,0.4038
-23.197669780862004,-54.43611185112158,0.1225,0.0968,0.1011,0.0868,0.1289,0.3002,0.3754,0.3539,0.0484,0.0015,0.3146,0.1756,0.4057
-23.197669780862004,-54.43602197970264,0.1225,0.0969,0.1002,0.0849,0.1282,0.3016,0.3768,0.354,0.0487,0.0015,0.3163,0.1749,0.4067
-23.197669780862004,-54.4359321082837,0.1225,0.0971,0.1006,0.0859,0.1281,0.3022,0.3771,0.3516,0.0488,0.0015,0.3183,0.1747,0.4071
-23.197669780862004,-54.43584223686476,0.1225,0.0979,0.1015,0.0902,0.1295,0.3011,0.3747,0.3462,0.049,0.0015,0.3205,0.1762,0.4069
-23.197669780862004,-54.435752365445815,0.1224,0.0989,0.1033,0.0955,0.1312,0.2998,0.3723,0.3368,0.0492,0.0015,0.3224,0.1781,0.4065
-23.197669780862004,-54.43566249402688,0.1224,0.1,0.1046,0.0979,0.1321,0.299,0.3725,0.3308,0.0494,0.0015,0.3238,0.1797,0.4047
-23.197669780862004,-54.435572622607936,0.1223,0.1003,0.1033,0.0961,0.1327,0.2991,0.3744,0.3338,0.0496,0.0014,0.3247,0.1808,0.4032
-23.197669780862004,-54.435482751189,0.1223,0.1001,0.1037,0.093,0.1327,0.301,0.3764,0.344,0.0498,0.0014,0.3251,0.1803,0.4055
-23.197669780862004,-54.435392879770056,0.1222,0.0989,0.105,0.0906,0.1323,0.3044,0.3788,0.3541,0.05,0.0014,0.3251,0.1787,0.4104
-23.197669780862004,-54.43530300835111,0.1221,0.0985,0.1055,0.0911,0.1314,0.3077,0.3823,0.3542,0.0501,0.0014,0.3243,0.177,0.4151
-23.197669780862004,-54.43521313693218,0.122,0.0996,0.104,0.0911,0.1298,0.311,0.3867,0.3509,0.0503,0.0014,0.3226,0.1752,0.4196
-23.197669780862004,-54.43512326551323,0.1218,0.0986,0.1036,0.0873,0.1286,0.3143,0.3917,0.3604,0.0505,0.0014,0.3204,0.1728,0.4252
-23.197669780862004,-54.43503339409429,0.1217,0.0969,0.1032,0.0857,0.1276,0.3175,0.3975,0.3668,0.0506,0.0014,0.3174,0.1696,0.4324
-23.197669780862004,-54.43494352267536,0.1216,0.0963,0.1016,0.0832,0.1267,0.3207,0.4036,0.3703,0.0507,0.0015,0.3152,0.167,0.4389
-23.197669780862004,-54.43485365125641,0.1215,0.0965,0.1004,0.0816,0.1254,0.3241,0.4107,0.3754,0.0508,0.0015,0.3142,0.1648,0.4449
-23.197669780862004,-54.43476377983748,0.1214,0.0955,0.0999,0.0784,0.1245,0.3263,0.4155,0.3858,0.0508,0.0015,0.314,0.1639,0.4479
-23.197669780862004,-54.43467390841853,0.1215,0.0953,0.0998,0.078,0.1248,0.3266,0.4154,0.384,0.0507,0.0016,0.3145,0.1656,0.4457
-23.197669780862004,-54.43458403699959,0.1216,0.0965,0.1001,0.0815,0.1256,0.325,0.4116,0.371,0.0506,0.0016,0.3155,0.1683,0.4403
-23.197669780862004,-54.43449416558065,0.1217,0.0975,0.1004,0.0831,0.1265,0.3203,0.4043,0.3661,0.0504,0.0016,0.3165,0.17,0.4332
-23.197669780862004,-54.43440429416171,0.1219,0.0981,0.1013,0.0834,0.1278,0.3135,0.3946,0.362,0.0502,0.0016,0.3175,0.1719,0.4243
-23.197669780862004,-54.43431442274277,0.1221,0.0977,0.1033,0.0857,0.1294,0.3066,0.3855,0.3577,0.0499,0.0016,0.3189,0.1751,0.4148
-23.197669780862004,-54.43422455132383,0.1222,0.0993,0.1032,0.0893,0.1313,0.2994,0.3765,0.3492,0.0497,0.0016,0.3206,0.1792,0.4048
-23.197669780862004,-54.434134679904886,0.1223,0.1003,0.1044,0.0957,0.1334,0.2932,0.3681,0.3399,0.0494,0.0016,0.3221,0.1828,0.3963
-23.197669780862004,-54.43404480848595,0.1224,0.0992,0.1051,0.1014,0.136,0.288,0.3602,0.3263,0.0491,0.0016,0.3236,0.186,0.3894
-23.197669780862004,-54.43395493706701,0.1224,0.0994,0.1054,0.1035,0.137,0.2848,0.3545,0.3146,0.0488,0.0015,0.3234,0.1877,0.3842
-23.197669780862004,-54.433865065648064,0.1225,0.1004,0.1029,0.1038,0.136,0.284,0.3513,0.3138,0.0484,0.0015,0.3207,0.1876,0.3806
-23.197669780862004,-54.43377519422913,0.1225,0.0988,0.1014,0.0982,0.1346,0.2841,0.3504,0.3208,0.0481,0.0014,0.3184,0.1869,0.3793
-23.197669780862004,-54.43368532281018,0.1226,0.097,0.1016,0.0933,0.1332,0.2838,0.3517,0.3283,0.0478,0.0014,0.3174,0.1855,0.3809
-23.197669780862004,-54.43359545139125,0.1227,0.0974,0.1029,0.0935,0.1319,0.2849,0.3549,0.3287,0.0475,0.0014,0.317,0.1843,0.3839
-23.197669780862004,-54.43350557997231,0.1228,0.0975,0.1031,0.0925,0.1312,0.2899,0.3609,0.3333,0.0474,0.0013,0.3169,0.1839,0.3884
-23.197669780862004,-54.43341570855336,0.123,0.0963,0.1019,0.0879,0.1312,0.2949,0.3661,0.3465,0.0473,0.0013,0.3175,0.1843,0.3925
-23.197669780862004,-54.433325837134426,0.1232,0.0971,0.102,0.0887,0.1331,0.2944,0.364,0.3493,0.0473,0.0013,0.3199,0.186,0.3932
-23.197669780862004,-54.43323596571548,0.1234,0.0994,0.1038,0.095,0.1358,0.2908,0.3584,0.3389,0.0473,0.0013,0.3232,0.1886,0.3914
-23.197669780862004,-54.43314609429654,0.1235,0.1006,0.1038,0.0959,0.1364,0.2887,0.3571,0.3342,0.0473,0.0013,0.325,0.1904,0.3876
-23.197669780862004,-54.4330562228776,0.1237,0.0971,0.1023,0.09,0.1357,0.2871,0.3585,0.3391,0.0472,0.0013,0.3258,0.1918,0.3821
-23.197669780862004,-54.43296635145866,0.1238,0.0985,0.1025,0.0959,0.1367,0.2833,0.3546,0.3334,0.0472,0.0014,0.3272,0.1939,0.3774
-23.197669780862004,-54.43287648003973,0.124,0.1007,0.1058,0.1055,0.1395,0.2771,0.3452,0.3221,0.0472,0.0014,0.3292,0.1967,0.3738
-23.197669780862004,-54.43278660862078,0.1241,0.1022,0.1053,0.108,0.1409,0.2743,0.339,0.3139,0.0472,0.0014,0.3306,0.1988,0.3712
-23.197669780862004,-54.43269673720184,0.1242,0.1021,0.105,0.1108,0.1401,0.2766,0.3374,0.3043,0.0472,0.0014,0.3309,0.2001,0.3697
-23.197669780862004,-54.4326068657829,0.1243,0.1014,0.1052,0.1106,0.1392,0.2788,0.3376,0.3018,0.0472,0.0014,0.3307,0.2003,0.3683
-23.197669780862004,-54.43251699436396,0.1244,0.1008,0.1051,0.1082,0.1393,0.2786,0.3398,0.3046,0.0471,0.0014,0.3301,0.199,0.3662
-23.197669780862004,-54.432427122945015,0.1244,0.1008,0.1048,0.108,0.1395,0.2774,0.3418,0.3043,0.0471,0.0014,0.3287,0.1971,0.3647
-23.197669780862004,-54.43233725152608,0.1244,0.1008,0.1045,0.1093,0.139,0.2745,0.3407,0.3007,0.0469,0.0015,0.3257,0.1957,0.3649
-23.197669780862004,-54.432247380107135,0.1243,0.1006,0.104,0.109,0.1383,0.2715,0.3385,0.2991,0.0468,0.0015,0.3219,0.194,0.3659
-23.197669780862004,-54.4321575086882,0.1241,0.1013,0.1036,0.1075,0.1374,0.2719,0.3375,0.3005,0.0466,0.0015,0.3178,0.1915,0.3674
-23.197669780862004,-54.432067637269256,0.1239,0.1006,0.1037,0.1066,0.1364,0.2741,0.3367,0.3046,0.0463,0.0015,0.3138,0.1887,0.3692
-23.197669780862004,-54.43197776585031,0.1238,0.0985,0.1023,0.102,0.136,0.2743,0.3349,0.3044,0.0461,0.0015,0.3138,0.1878,0.3695
-23.197669780862004,-54.43188789443138,0.1238,0.0994,0.1019,0.0997,0.1359,0.2732,0.3322,0.3004,0.0459,0.0016,0.3169,0.1884,0.3685
-23.197669780862004,-54.43179802301243,0.1239,0.1001,0.1022,0.1034,0.1359,0.2728,0.3303,0.2958,0.0458,0.0016,0.3194,0.19,0.3673
-23.197669780862004,-54.4317081515935,0.1241,0.1011,0.1029,0.1061,0.136,0.2728,0.3289,0.2932,0.0457,0.0015,0.3215,0.1927,0.3656
-23.197669780862004,-54.43161828017456,0.1244,0.1012,0.1036,0.1061,0.1362,0.274,0.3298,0.2957,0.0455,0.0015,0.3228,0.1941,0.3662
-23.197669780862004,-54.43152840875561,0.1247,0.0999,0.1028,0.0992,0.1365,0.2769,0.3341,0.312,0.0454,0.0015,0.3227,0.1934,0.3706
-23.197669780862004,-54.43143853733668,0.1251,0.1001,0.103,0.097,0.1366,0.2799,0.3395,0.3256,0.0453,0.0015,0.3226,0.1923,0.3752
-23.197669780862004,-54.43134866591773,0.1254,0.101,0.1045,0.0969,0.135,0.2838,0.3469,0.3298,0.0452,0.0015,0.3235,0.1907,0.3807
-23.197669780862004,-54.43125879449879,0.1256,0.1024,0.105,0.0993,0.1347,0.2856,0.3513,0.3269,0.045,0.0015,0.3235,0.1906,0.3822
-23.197669780862004,-54.43116892307985,0.1258,0.1019,0.1044,0.0994,0.1393,0.2816,0.3458,0.3246,0.0447,0.0014,0.3194,0.1952,0.3713
-23.197669780862004,-54.43107905166091,0.126,0.1004,0.1051,0.1021,0.1465,0.2745,0.3354,0.318,0.0443,0.0014,0.3147,0.2016,0.3554
-23.197669780862004,-54.43098918024197,0.1262,0.1067,0.1104,0.1342,0.1557,0.2667,0.3248,0.2897,0.044,0.0014,0.3163,0.2063,0.3437
-23.197752231670997,-54.438718122270856,0.1302,0.1023,0.1062,0.1121,0.1515,0.2618,0.3196,0.2966,0.0416,0.0016,0.3281,0.2169,0.3448
-23.197752231670997,-54.43862825085191,0.1288,0.0985,0.1021,0.0961,0.1377,0.2722,0.338,0.3172,0.0426,0.0016,0.3194,0.1992,0.3632
-23.197752231670997,-54.43853837943298,0.1274,0.0981,0.103,0.0926,0.1337,0.2809,0.3514,0.3362,0.0437,0.0015,0.3214,0.1917,0.3775
-23.197752231670997,-54.438448508014034,0.126,0.0976,0.1027,0.0916,0.1326,0.2844,0.3564,0.3398,0.0447,0.0015,0.3236,0.1881,0.3834
-23.197752231670997,-54.43835863659509,0.1249,0.0986,0.1023,0.0952,0.1342,0.2805,0.3496,0.3289,0.0456,0.0015,0.3247,0.1888,0.378
-23.197752231670997,-54.43826876517616,0.124,0.0998,0.1022,0.0987,0.1356,0.2777,0.3442,0.3147,0.0463,0.0014,0.3252,0.1896,0.3736
-23.197752231670997,-54.43817889375721,0.1235,0.0996,0.103,0.0997,0.1347,0.2801,0.3464,0.3123,0.0469,0.0014,0.3244,0.1878,0.3757
-23.197752231670997,-54.43808902233828,0.1232,0.0987,0.1032,0.0988,0.1334,0.2843,0.3516,0.318,0.0473,0.0014,0.3235,0.1855,0.3807
-23.197752231670997,-54.43799915091933,0.123,0.0981,0.1021,0.0956,0.1323,0.2894,0.3584,0.3277,0.0477,0.0014,0.3236,0.1832,0.3885
-23.197752231670997,-54.43790927950039,0.123,0.0986,0.1017,0.0918,0.1313,0.2949,0.3661,0.3401,0.048,0.0014,0.324,0.181,0.3972
-23.197752231670997,-54.43781940808145,0.1229,0.1004,0.1027,0.0908,0.131,0.299,0.3722,0.3462,0.0482,0.0014,0.3246,0.1797,0.4027
-23.197752231670997,-54.43772953666251,0.1228,0.1,0.1022,0.0889,0.1311,0.3021,0.3772,0.3511,0.0484,0.0014,0.3252,0.1789,0.4064
-23.197752231670997,-54.437639665243566,0.1227,0.0995,0.101,0.0885,0.1306,0.3041,0.3806,0.3574,0.0486,0.0014,0.325,0.1774,0.4109
-23.197752231670997,-54.43754979382463,0.1226,0.0986,0.1018,0.0865,0.1296,0.3051,0.3827,0.3584,0.0488,0.0014,0.324,0.1754,0.4159
-23.197752231670997,-54.43745992240569,0.1225,0.0979,0.1022,0.0865,0.1288,0.3069,0.3858,0.3592,0.0489,0.0014,0.3229,0.1738,0.4195
-23.197752231670997,-54.43737005098675,0.1224,0.0988,0.1016,0.0861,0.1279,0.31,0.3905,0.3612,0.049,0.0014,0.3217,0.1726,0.4216
-23.197752231670997,-54.43728017956781,0.1223,0.0985,0.1012,0.0867,0.1276,0.3114,0.393,0.3587,0.049,0.0014,0.3211,0.1721,0.4226
-23.197752231670997,-54.437190308148864,0.1222,0.0974,0.1013,0.085,0.1281,0.3102,0.3922,0.3589,0.049,0.0014,0.3215,0.1724,0.4221
-23.197752231670997,-54.43710043672993,0.1222,0.0975,0.1021,0.0853,0.1287,0.3089,0.3906,0.3598,0.049,0.0013,0.3221,0.1729,0.4217
-23.197752231670997,-54.437010565310985,0.1221,0.0982,0.1032,0.0874,0.129,0.309,0.3893,0.3569,0.0489,0.0013,0.3228,0.1732,0.4231
-23.197752231670997,-54.43692069389204,0.1221,0.0984,0.1028,0.0874,0.1292,0.3089,0.3876,0.356,0.0487,0.0013,0.3233,0.1736,0.4236
-23.197752231670997,-54.43683082247311,0.1221,0.0981,0.1019,0.0861,0.1291,0.3076,0.386,0.3595,0.0485,0.0013,0.3229,0.1741,0.4197
-23.197752231670997,-54.43674095105416,0.1221,0.098,0.1021,0.0871,0.1288,0.3056,0.3839,0.3591,0.0483,0.0013,0.3218,0.1746,0.414
-23.197752231670997,-54.436651079635226,0.1221,0.0982,0.1017,0.0884,0.1287,0.3025,0.3794,0.3529,0.0481,0.0013,0.3194,0.1741,0.4096
-23.197752231670997,-54.43656120821628,0.1221,0.098,0.1011,0.0884,0.1286,0.299,0.3735,0.345,0.0479,0.0013,0.3162,0.1732,0.4059
-23.197752231670997,-54.43647133679734,0.1222,0.0974,0.0993,0.0872,0.1288,0.298,0.3711,0.3416,0.0479,0.0014,0.3139,0.1733,0.4028
-23.197752231670997,-54.4363814653784,0.1222,0.0958,0.1009,0.0865,0.1292,0.2992,0.3716,0.345,0.048,0.0014,0.3124,0.1744,0.4003
-23.197752231670997,-54.43629159395946,0.1223,0.0978,0.101,0.0883,0.1296,0.2987,0.3707,0.3404,0.0482,0.0014,0.3122,0.1755,0.3986
-23.197752231670997,-54.43620172254053,0.1224,0.097,0.102,0.0903,0.1303,0.2961,0.3682,0.3399,0.0484,0.0015,0.3133,0.1768,0.398
-23.197752231670997,-54.43611185112158,0.1225,0.0972,0.1018,0.0904,0.1305,0.2944,0.3666,0.3439,0.0486,0.0015,0.3149,0.1775,0.3974
-23.197752231670997,-54.43602197970264,0.1225,0.0977,0.1013,0.0905,0.1295,0.2947,0.3667,0.34,0.0488,0.0015,0.3164,0.177,0.3962
-23.197752231670997,-54.4359321082837,0.1226,0.0978,0.1014,0.0914,0.129,0.2958,0.3676,0.3351,0.049,0.0016,0.3181,0.1766,0.3965
-23.197752231670997,-54.43584223686476,0.1225,0.0975,0.1017,0.0916,0.1301,0.2975,0.3685,0.3363,0.0491,0.0015,0.3202,0.1771,0.4005
-23.197752231670997,-54.435752365445815,0.1225,0.098,0.1026,0.0914,0.1314,0.2998,0.3709,0.3417,0.0493,0.0015,0.3221,0.1776,0.4054
-23.197752231670997,-54.43566249402688,0.1225,0.0992,0.1037,0.0911,0.1315,0.3025,0.3773,0.3483,0.0495,0.0015,0.3234,0.1772,0.4091
-23.197752231670997,-54.435572622607936,0.1224,0.0988,0.1034,0.0881,0.1311,0.3055,0.3849,0.3559,0.0497,0.0014,0.3241,0.1765,0.4124
-23.197752231670997,-54.435482751189,0.1224,0.0989,0.1031,0.0871,0.1307,0.3084,0.3884,0.3618,0.0498,0.0014,0.3243,0.176,0.4167
-23.197752231670997,-54.435392879770056,0.1223,0.0989,0.1041,0.0879,0.1303,0.3111,0.3891,0.3623,0.05,0.0014,0.3241,0.1756,0.4212
-23.197752231670997,-54.43530300835111,0.1222,0.0992,0.1037,0.09,0.1297,0.3129,0.39,0.3584,0.0501,0.0014,0.323,0.1747,0.4232
-23.197752231670997,-54.43521313693218,0.1221,0.0979,0.1034,0.0891,0.1291,0.3136,0.3907,0.357,0.0503,0.0014,0.3213,0.1734,0.4228
-23.197752231670997,-54.43512326551323,0.122,0.0972,0.1027,0.0859,0.1283,0.3151,0.3932,0.3648,0.0504,0.0014,0.3191,0.1715,0.4254
-23.197752231670997,-54.43503339409429,0.1218,0.0961,0.1023,0.0825,0.1275,0.3177,0.3982,0.3726,0.0505,0.0014,0.3165,0.1685,0.432
-23.197752231670997,-54.43494352267536,0.1217,0.0959,0.1012,0.0806,0.1266,0.3204,0.4035,0.3772,0.0506,0.0015,0.3147,0.1662,0.4382
-23.197752231670997,-54.43485365125641,0.1216,0.0961,0.1011,0.0791,0.1255,0.3236,0.4099,0.3801,0.0506,0.0015,0.3143,0.1646,0.4437
-23.197752231670997,-54.43476377983748,0.1216,0.0958,0.1003,0.0775,0.1248,0.3252,0.413,0.3853,0.0506,0.0016,0.3147,0.1646,0.4457
-23.197752231670997,-54.43467390841853,0.1217,0.0958,0.1005,0.0797,0.1255,0.3231,0.4083,0.3817,0.0505,0.0016,0.316,0.1676,0.4412
-23.197752231670997,-54.43458403699959,0.1218,0.0972,0.1022,0.0854,0.1268,0.3187,0.3998,0.3679,0.0503,0.0016,0.3178,0.1717,0.4329
-23.197752231670997,-54.43449416558065,0.122,0.0989,0.1024,0.0879,0.1285,0.3122,0.3909,0.3587,0.0501,0.0016,0.3194,0.1744,0.4229
-23.197752231670997,-54.43440429416171,0.1221,0.099,0.1025,0.0875,0.1303,0.3043,0.3813,0.3533,0.0499,0.0016,0.3209,0.1769,0.4116
-23.197752231670997,-54.43431442274277,0.1223,0.0991,0.1041,0.0922,0.132,0.2976,0.373,0.3428,0.0496,0.0017,0.3223,0.1802,0.4017
-23.197752231670997,-54.43422455132383,0.1225,0.1017,0.1047,0.0973,0.1336,0.2918,0.3657,0.3277,0.0494,0.0017,0.3235,0.184,0.3931
-23.197752231670997,-54.434134679904886,0.1226,0.101,0.1047,0.104,0.1352,0.2872,0.3597,0.3174,0.0491,0.0016,0.3243,0.1867,0.387
